SvSystem,UTC,Toe,ObsToc,x,y,z,SvClockOffset,RelativisticError,Health
E3,1691630879.9131698608,1691629800.0000000000,1691630880.0000000000,15045897.1280807648,-20765259.0307117924,14794628.6222162414,-0.0000444314,-0.0000000006,0
E3,1691630909.9131703377,1691629800.0000000000,1691630910.0000000000,15083594.0061792731,-20788758.0481929965,14723126.6110203154,-0.0000444315,-0.0000000006,0
E3,1691630939.9131708145,1691629800.0000000000,1691630940.0000000000,15121051.7704565544,-20812233.5554963276,14651421.0134641249,-0.0000444316,-0.0000000006,0
E3,1691630969.9121708870,1691629800.0000000000,1691630970.0000000000,15158268.9512118157,-20835683.5127109811,14579515.2227320839,-0.0000444318,-0.0000000006,0
E3,1691630999.9121706486,1691629800.0000000000,1691631000.0000000000,15195247.8048972711,-20859108.2242210172,14507405.4394057747,-0.0000444319,-0.0000000006,0
E3,1691631029.9121701717,1691632200.0000000000,1691631030.0000000000,15231987.0057144538,-20882505.6767983586,14435094.8513819799,-0.0000444318,-0.0000000006,0
E3,1691631059.9121696949,1691632200.0000000000,1691631060.0000000000,15268486.0634918474,-20905874.5517955124,14362584.8701685388,-0.0000444319,-0.0000000006,0
E3,1691631089.9121687412,1691632200.0000000000,1691631090.0000000000,15304744.9209566042,-20929213.6173774116,14289876.2910586651,-0.0000444321,-0.0000000006,0
E3,1691631119.9121675491,1691632200.0000000000,1691631120.0000000000,15340763.3842346817,-20952521.6119634360,14216970.1192333847,-0.0000444322,-0.0000000006,0
E3,1691631149.9121663570,1691632200.0000000000,1691631150.0000000000,15376541.2671401799,-20975797.2734199092,14143867.3625946771,-0.0000444323,-0.0000000006,0
E3,1691631179.9121646881,1691632200.0000000000,1691631180.0000000000,15412078.3903345689,-20999039.3385515735,14070569.0335015096,-0.0000444324,-0.0000000006,0
E3,1691631209.9121630192,1691632200.0000000000,1691631210.0000000000,15447374.5833164174,-21022246.5444405340,13997076.1446852442,-0.0000444325,-0.0000000006,0
E3,1691631239.9121608734,1691632200.0000000000,1691631240.0000000000,15482429.6821651403,-21045417.6270139888,13923389.7138957344,-0.0000444326,-0.0000000006,0
E3,1691631269.9121587276,1691632200.0000000000,1691631270.0000000000,15517243.5317884572,-21068551.3225646541,13849510.7592147104,-0.0000444327,-0.0000000006,0
E3,1691631299.9121561050,1691632200.0000000000,1691631300.0000000000,15551815.9836961851,-21091646.3663230315,13775440.3037265725,-0.0000444328,-0.0000000006,0
E3,1691631329.9121534824,1691632200.0000000000,1691631330.0000000000,15586146.8982168492,-21114701.4939729534,13701179.3708071858,-0.0000444330,-0.0000000006,0
E3,1691631359.9121503830,1691632200.0000000000,1691631360.0000000000,15620236.1423013769,-21137715.4402289093,13626728.9888189100,-0.0000444331,-0.0000000006,0
E3,1691631389.9121472836,1691632200.0000000000,1691631390.0000000000,15654083.5917085577,-21160686.9403465614,13552090.1863750983,-0.0000444332,-0.0000000006,0
E3,1691631419.9121439457,1691632200.0000000000,1691631420.0000000000,15687689.1291049533,-21183614.7288873047,13477263.9964638464,-0.0000444333,-0.0000000006,0
E3,1691631449.9121401310,1691632200.0000000000,1691631450.0000000000,15721052.6448886059,-21206497.5403132923,13402251.4546653051,-0.0000444334,-0.0000000006,0
E3,1691631479.9121363163,1691632200.0000000000,1691631480.0000000000,15754174.0379764047,-21229334.1095771007,13327053.5973423664,-0.0000444335,-0.0000000006,0
E3,1691631509.9121322632,1691632200.0000000000,1691631510.0000000000,15787053.2142149452,-21252123.1710753888,13251671.4652030673,-0.0000444336,-0.0000000006,0
E3,1691631539.9121279716,1691632200.0000000000,1691631540.0000000000,15819690.0874431357,-21274863.4594223574,13176106.1009032074,-0.0000444337,-0.0000000006,0
E3,1691631569.9121234417,1691632200.0000000000,1691631570.0000000000,15852084.5792272277,-21297553.7093124948,13100358.5496272612,-0.0000444338,-0.0000000006,0
E3,1691631599.9121186733,1691632200.0000000000,1691631600.0000000000,15884236.6188604943,-21320192.6555662416,13024429.8590739872,-0.0000444340,-0.0000000006,0
E3,1691631629.9121136665,1691632200.0000000000,1691631630.0000000000,15916146.1433634665,-21342779.0331749991,12948321.0794419050,-0.0000444341,-0.0000000006,0
E3,1691631659.9121086597,1691632200.0000000000,1691631660.0000000000,15947813.0977345109,-21365311.5775251389,12872033.2628078014,-0.0000444342,-0.0000000006,0
E3,1691631689.9121031761,1691632200.0000000000,1691631690.0000000000,15979237.4339440931,-21387789.0237276033,12795567.4655387308,-0.0000444343,-0.0000000006,0
E3,1691631719.9120974541,1691632200.0000000000,1691631720.0000000000,16010419.1124441326,-21410210.1077375188,12718924.7446397524,-0.0000444344,-0.0000000006,0
E3,1691631749.9120917320,1691632200.0000000000,1691631750.0000000000,16041358.1014035642,-21432573.5658599176,12642106.1595517099,-0.0000444345,-0.0000000006,0
E3,1691631779.9120855331,1691632200.0000000000,1691631780.0000000000,16072054.3759773783,-21454878.1342641935,12565112.7739745863,-0.0000444346,-0.0000000006,0
E3,1691631809.9120793343,1691632200.0000000000,1691631810.0000000000,16102507.9200217128,-21477122.5502719469,12487945.6515757274,-0.0000444347,-0.0000000006,0
E3,1691631839.9120728970,1691632200.0000000000,1691631840.0000000000,16132718.7243793719,-21499305.5511603057,12410605.8602548335,-0.0000444349,-0.0000000006,0
E3,1691631869.9120662212,1691632200.0000000000,1691631870.0000000000,16162686.7878555395,-21521425.8749164455,12333094.4696831740,-0.0000444350,-0.0000000006,0
E3,1691631899.9120593071,1691632200.0000000000,1691631900.0000000000,16192412.1169701125,-21543482.2601055130,12255412.5518998615,-0.0000444351,-0.0000000005,0
E3,1691631929.9120521545,1691632200.0000000000,1691631930.0000000000,16221894.7259552032,-21565473.4459155984,12177561.1812970750,-0.0000444352,-0.0000000005,0
E3,1691631959.9120447636,1691632200.0000000000,1691631960.0000000000,16251134.6367521081,-21587398.1722028926,12099541.4346052501,-0.0000444353,-0.0000000005,0
E3,1691631989.9120373726,1691632200.0000000000,1691631990.0000000000,16280131.8792375922,-21609255.1797102392,12021354.3902560994,-0.0000444354,-0.0000000005,0
E3,1691632019.9120295048,1691632200.0000000000,1691632020.0000000000,16308886.4903004430,-21631043.2094179317,11943001.1308545526,-0.0000444355,-0.0000000005,0
E3,1691632049.9120216370,1691632200.0000000000,1691632050.0000000000,16337398.5154460687,-21652761.0038033128,11864482.7388109025,-0.0000444356,-0.0000000005,0
E3,1691632079.9120135307,1691632200.0000000000,1691632080.0000000000,16365668.0071879514,-21674407.3056723699,11785800.3006813452,-0.0000444357,-0.0000000005,0
E3,1691632109.9110052586,1691632200.0000000000,1691632110.0000000000,16393694.0958328620,-21695980.1410577483,11706957.5353572275,-0.0000444359,-0.0000000005,0
E3,1691632139.9109966755,1691632200.0000000000,1691632140.0000000000,16421478.7178312857,-21717479.6929384917,11627950.2772743013,-0.0000444360,-0.0000000005,0
E3,1691632169.9109878540,1691632200.0000000000,1691632170.0000000000,16449021.0107753798,-21738903.9868233912,11548782.2443922330,-0.0000444361,-0.0000000005,0
E3,1691632199.9109787941,1691632200.0000000000,1691632200.0000000000,16476321.0581408814,-21760251.7695349976,11469454.5316087026,-0.0000444362,-0.0000000005,0
E3,1691632229.9109697342,1691632200.0000000000,1691632230.0000000000,16503378.9512874782,-21781521.7891381271,11389968.2353921663,-0.0000444363,-0.0000000005,0
E3,1691632259.9109604359,1691632200.0000000000,1691632260.0000000000,16530194.7888079118,-21802712.7944766656,11310324.4556612484,-0.0000444364,-0.0000000005,0
E3,1691632289.9109508991,1691632200.0000000000,1691632290.0000000000,16556768.6771716680,-21823823.5357273147,11230524.2938775010,-0.0000444365,-0.0000000005,0
E3,1691632319.9109411240,1691632200.0000000000,1691632320.0000000000,16583100.7305009104,-21844852.7642744295,11150568.8536600489,-0.0000444366,-0.0000000005,0
E3,1691632349.9109311104,1691632200.0000000000,1691632350.0000000000,16609191.0705640800,-21865799.2327546701,11070459.2407702915,-0.0000444368,-0.0000000005,0
E3,1691632379.9109210968,1691632200.0000000000,1691632380.0000000000,16635039.8269735817,-21886661.6952672563,10990196.5624582097,-0.0000444369,-0.0000000005,0
E3,1691632409.9109106064,1691632200.0000000000,1691632410.0000000000,16660647.1363592390,-21907438.9067559987,10909781.9299996886,-0.0000444370,-0.0000000005,0
E3,1691632439.9109001160,1691632200.0000000000,1691632440.0000000000,16686013.1437938362,-21928129.6242130175,10829216.4542130642,-0.0000444371,-0.0000000005,0
E3,1691632469.9108893871,1691632200.0000000000,1691632470.0000000000,16711138.0013568141,-21948732.6055655032,10748501.2499143127,-0.0000444372,-0.0000000005,0
E3,1691632499.9108786583,1691632200.0000000000,1691632500.0000000000,16736021.8691388723,-21969246.6105442792,10667637.4327033330,-0.0000444373,-0.0000000005,0
E3,1691632529.9108674526,1691632800.0000000000,1691632530.0000000000,16760665.0095154680,-21989670.4186039679,10586626.0753452852,-0.0000444374,-0.0000000005,0
E3,1691632559.9108562469,1691632800.0000000000,1691632560.0000000000,16785067.4046805128,-22010002.7553142346,10505468.3926048875,-0.0000444375,-0.0000000005,0
E3,1691632589.9108448029,1691632800.0000000000,1691632590.0000000000,16809229.3351808041,-22030242.4035071097,10424165.4585425686,-0.0000444376,-0.0000000005,0
E3,1691632619.9108331203,1691632800.0000000000,1691632620.0000000000,16833150.9912672676,-22050388.1290965304,10342718.3975088671,-0.0000444377,-0.0000000005,0
E3,1691632649.9108211994,1691632800.0000000000,1691632650.0000000000,16856832.5707582235,-22070438.6996937618,10261128.3358425237,-0.0000444378,-0.0000000005,0
E3,1691632679.9108092785,1691632800.0000000000,1691632680.0000000000,16880274.2792154178,-22090392.8848098330,10179396.4012047555,-0.0000444380,-0.0000000005,0
E3,1691632709.9107971191,1691632800.0000000000,1691632710.0000000000,16903476.3293745294,-22110249.4554235116,10097523.7245118208,-0.0000444381,-0.0000000005,0
E3,1691632739.9107847214,1691632800.0000000000,1691632740.0000000000,16926438.9416990392,-22130007.1845031343,10015511.4379734918,-0.0000444382,-0.0000000005,0
E3,1691632769.9107720852,1691632800.0000000000,1691632770.0000000000,16949162.3441809081,-22149664.8468908854,9933360.6757253278,-0.0000444383,-0.0000000005,0
E3,1691632799.9107594490,1691632800.0000000000,1691632800.0000000000,16971646.7725079656,-22169221.2195017785,9851072.5731584169,-0.0000444384,-0.0000000005,0
E3,1691632829.9107465744,1691632800.0000000000,1691632830.0000000000,16993892.4695162326,-22188675.0809009485,9768648.2688651346,-0.0000444385,-0.0000000005,0
E3,1691632859.9107334614,1691632800.0000000000,1691632860.0000000000,17015899.6857198775,-22208025.2118157446,9686088.9026641678,-0.0000444386,-0.0000000005,0
E3,1691632889.9107201099,1691632800.0000000000,1691632890.0000000000,17037668.6791185625,-22227270.3950228319,9603395.6162370872,-0.0000444387,-0.0000000005,0
E3,1691632919.9107067585,1691632800.0000000000,1691632920.0000000000,17059199.7153559178,-22246409.4155438431,9520569.5524538327,-0.0000444389,-0.0000000005,0
E3,1691632949.9106931686,1691632800.0000000000,1691632950.0000000000,17080493.0671940185,-22265441.0602319278,9437611.8573311251,-0.0000444390,-0.0000000005,0
E3,1691632979.9106793404,1691632800.0000000000,1691632980.0000000000,17101549.0150192603,-22284364.1182739772,9354523.6780445110,-0.0000444391,-0.0000000005,0
E3,1691633009.9106652737,1691632800.0000000000,1691633010.0000000000,17122367.8466562182,-22303177.3810807094,9271306.1635691728,-0.0000444392,-0.0000000005,0
E3,1691633039.9106512070,1691632800.0000000000,1691633040.0000000000,17142949.8575179204,-22321879.6424782947,9187960.4640011843,-0.0000444393,-0.0000000005,0
E3,1691633069.9106369019,1691632800.0000000000,1691633070.0000000000,17163295.3501015119,-22340469.6983053051,9104487.7325282376,-0.0000444394,-0.0000000005,0
E3,1691633099.9106225967,1691632800.0000000000,1691633100.0000000000,17183404.6346292831,-22358946.3470507003,9020889.1227642074,-0.0000444395,-0.0000000005,0
E3,1691633129.9106078148,1691632800.0000000000,1691633130.0000000000,17203278.0282321684,-22377308.3891602941,8937165.7920526378,-0.0000444396,-0.0000000005,0
E3,1691633159.9105930328,1691632800.0000000000,1691633160.0000000000,17222915.8560499623,-22395554.6281056814,8853318.8967975564,-0.0000444397,-0.0000000005,0
E3,1691633189.9105782509,1691632800.0000000000,1691633190.0000000000,17242318.4502607845,-22413683.8695470095,8769349.5964348093,-0.0000444399,-0.0000000005,0
E3,1691633219.9105629921,1691632800.0000000000,1691633220.0000000000,17261486.1500853933,-22431694.9213854074,8685259.0534258690,-0.0000444400,-0.0000000005,0
E3,1691633249.9095478058,1691632800.0000000000,1691633250.0000000000,17280418.6755345426,-22449586.0003217347,8601051.2380398866,-0.0000444401,-0.0000000005,0
E3,1691633279.9095323086,1691632800.0000000000,1691633280.0000000000,17299117.6427424103,-22467357.1123078950,8516721.7017295081,-0.0000444402,-0.0000000005,0
E3,1691633309.9095168114,1691632800.0000000000,1691633310.0000000000,17317582.7783681042,-22485006.4751657546,8432274.4147414621,-0.0000444403,-0.0000000005,0
E3,1691633339.9095010757,1691632800.0000000000,1691633340.0000000000,17335814.4510290623,-22502532.9074753560,8347710.5454635359,-0.0000444404,-0.0000000005,0
E3,1691633369.9094851017,1691632800.0000000000,1691633370.0000000000,17353813.0367646217,-22519935.2306978777,8263031.2632213319,-0.0000444405,-0.0000000005,0
E3,1691633399.9094691277,1691632800.0000000000,1691633400.0000000000,17371578.9190105759,-22537212.2692136280,8178237.7382574994,-0.0000444406,-0.0000000005,0
E3,1691633429.9094529152,1691632800.0000000000,1691633430.0000000000,17389112.4881595299,-22554362.8499515131,8093331.1437367359,-0.0000444407,-0.0000000005,0
E3,1691633459.9094367027,1691632800.0000000000,1691633460.0000000000,17406414.1421094313,-22571385.8029806688,8008312.6530341310,-0.0000444409,-0.0000000005,0
E3,1691633489.9094202518,1691632800.0000000000,1691633490.0000000000,17423484.2856896222,-22588279.9610075802,7923183.4424180388,-0.0000444410,-0.0000000004,0
E3,1691633519.9094035625,1691632800.0000000000,1691633520.0000000000,17440323.3310621381,-22605044.1598261446,7837944.6890089856,-0.0000444411,-0.0000000004,0
E3,1691633549.9093866348,1691632800.0000000000,1691633550.0000000000,17456931.6975639164,-22621677.2382232286,7752597.5714377835,-0.0000444412,-0.0000000004,0
E3,1691633579.9093697071,1691632800.0000000000,1691633580.0000000000,17473309.8118197918,-22638178.0381507054,7667143.2691496760,-0.0000444413,-0.0000000004,0
E3,1691633609.9093527794,1691632800.0000000000,1691633610.0000000000,17489458.1074606702,-22654545.4045032002,7581582.9637445565,-0.0000444414,-0.0000000004,0
E3,1691633639.9093356133,1691632800.0000000000,1691633640.0000000000,17505377.0251156725,-22670778.1851645820,7495917.8389650499,-0.0000444415,-0.0000000004,0
E3,1691633669.9093182087,1691632800.0000000000,1691633670.0000000000,17521067.0126505382,-22686875.2313100919,7410149.0793199996,-0.0000444416,-0.0000000004,0
E3,1691633699.9093005657,1691632800.0000000000,1691633700.0000000000,17536528.5250191838,-22702835.3973156661,7324277.8707469292,-0.0000444417,-0.0000000004,0
E3,1691633729.9092829227,1691632800.0000000000,1691633730.0000000000,17551762.0243650228,-22718657.5409249291,7238305.3999119252,-0.0000444419,-0.0000000004,0
E3,1691633759.9092652798,1691632800.0000000000,1691633760.0000000000,17566767.9797573276,-22734340.5230361484,7152232.8555582510,-0.0000444420,-0.0000000004,0
E3,1691633789.9092473984,1691632800.0000000000,1691633790.0000000000,17581546.8671809882,-22749883.2077493630,7066061.4284937941,-0.0000444421,-0.0000000004,0
E3,1691633819.9092292786,1691632800.0000000000,1691633820.0000000000,17596099.1697566658,-22765284.4626561739,6979792.3102066508,-0.0000444422,-0.0000000004,0
E3,1691633849.9092111588,1691632800.0000000000,1691633850.0000000000,17610425.3777120598,-22780543.1588754356,6893426.6928446265,-0.0000444423,-0.0000000004,0
E3,1691633879.9091928005,1691632800.0000000000,1691633880.0000000000,17624525.9880201966,-22795658.1707294509,6806965.7712575831,-0.0000444424,-0.0000000004,0
E3,1691633909.9091742039,1691632800.0000000000,1691633910.0000000000,17638401.5047260821,-22810628.3761510253,6720410.7409236869,-0.0000444425,-0.0000000004,0
E3,1691633939.9091556072,1691632800.0000000000,1691633940.0000000000,17652052.4389173202,-22825452.6567186974,6633762.7979291761,-0.0000444426,-0.0000000004,0
E3,1691633969.9091370106,1691632800.0000000000,1691633970.0000000000,17665479.3084837049,-22840129.8974588960,6547023.1403275356,-0.0000444427,-0.0000000004,0
E3,1691633999.9091181755,1691632800.0000000000,1691634000.0000000000,17678682.6381058991,-22854658.9868918955,6460192.9681267068,-0.0000444429,-0.0000000004,0
E3,1691634029.9090991020,1691632800.0000000000,1691634030.0000000000,17691662.9594477974,-22869038.8173056319,6373273.4818937154,-0.0000444430,-0.0000000004,0
