SvSystem,UTC,Code_1,Code_2,Code_5,Phase_1,Phase_2,Phase_5,Snr_1,Snr_2,Snr_5
E3,1691632650.0000000000,26748410.0460000001,0,26748413.3819999993,140563883.5640000105,0,104966531.7360000014,0,0,0
E3,1691632680.0000000000,26752011.1510000005,0,26752014.3139999993,140582806.4560000002,0,104980662.4210000038,0,0,0
E3,1691632710.0000000000,26755666.9770000018,0,26755670.1090000011,140602017.6189999878,0,104995008.3879999965,0,0,0
E3,1691632740.0000000000,26759377.3099999987,0,26759380.3649999984,140621514.9740000069,0,105009568.0339999944,0,0,0
E3,1691632770.0000000000,26763141.3449999988,0,26763144.2100000009,140641294.8889999986,0,105024338.7070000023,0,0,0
E3,1691632800.0000000000,26766959.0020000003,0,26766962.3429999985,140661358.1279999912,0,105039320.9660000056,0,0,0
E3,1691632830.0000000000,26770829.6369999982,0,26770833.2100000009,140681699.1769999862,0,105054510.6850000024,0,0,0
E3,1691632860.0000000000,26774753.8209999986,0,26774756.6499999985,140702316.9690000117,0,105069907.0649999976,0,0,0
E3,1691632890.0000000000,26778728.5680000000,0,26778731.6829999983,140723206.5390000045,0,105085506.3850000054,0,0,0
E3,1691632920.0000000000,26782756.7789999992,0,26782760.0159999989,140744375.2809999883,0,105101314.1840000004,0,0,0
E3,1691632950.0000000000,26786837.3060000017,0,26786840.4349999987,140765818.0629999936,0,105117326.6210000068,0,0,0
E3,1691632980.0000000000,26790967.7639999986,0,26790971.1400000006,140787524.0859999955,0,105133535.6420000046,0,0,0
E3,1691633010.0000000000,26795149.5740000010,0,26795153.1440000013,140809500.8449999988,0,105149946.8250000030,0,0,0
E3,1691633040.0000000000,26799381.3869999982,0,26799384.4490000010,140831736.9180000126,0,105166551.6589999944,0,0,0
E3,1691633070.0000000000,26803663.3520000018,0,26803666.5769999996,140854239.9230000079,0,105183355.8379999995,0,0,0
E3,1691633100.0000000000,26807995.3330000006,0,26807999.0300000012,140877005.5839999914,0,105200356.1319999993,0,0,0
E3,1691633130.0000000000,26812376.8489999995,0,26812380.3909999989,140900029.5449999869,0,105217549.3209999949,0,0,0
E3,1691633160.0000000000,26816807.3999999985,0,26816810.7230000012,140923312.1640000045,0,105234935.6739999950,0,0,0
E3,1691633190.0000000000,26821286.2809999995,0,26821289.4549999982,140946848.3310000002,0,105252511.3719999939,0,0,0
E3,1691633220.0000000000,26825813.2969999984,0,26825816.7270000018,140970638.3240000010,0,105270276.5990000069,0,0,0
E3,1691633250.0000000000,27130180.7210000008,0,27130184.0219999999,142570099.1189999878,0,106464679.1139999926,0,0,0
E3,1691633280.0000000000,27134804.1609999985,0,27134807.3530000001,142594396.1789999902,0,106482823.0110000074,0,0,0
E3,1691633310.0000000000,27139474.2910000011,0,27139477.5219999999,142618937.0810000002,0,106501148.9849999994,0,0,0
E3,1691633340.0000000000,27144189.7729999982,0,27144193.7300000004,142643718.7430000007,0,106519654.7380000055,0,0,0
E3,1691633370.0000000000,27148952.7980000004,0,27148956.3269999996,142668747.3689999878,0,106538344.9220000058,0,0,0
E3,1691633400.0000000000,27153760.7170000002,0,27153763.5619999990,142694011.7190000117,0,106557211.1200000048,0,0,0
E3,1691633430.0000000000,27158612.9759999998,0,27158616.0890000015,142719511.4650000036,0,106576253.1250000000,0,0,0
E3,1691633460.0000000000,27163510.3550000004,0,27163514.0700000003,142745247.5559999943,0,106595471.6040000021,0,0,0
E3,1691633490.0000000000,27168452.7829999998,0,27168456.4079999998,142771220.2109999955,0,106614866.7510000020,0,0,0
E3,1691633520.0000000000,27173439.4970000014,0,27173442.7840000018,142797425.0230000019,0,106634435.2500000000,0,0,0
E3,1691633550.0000000000,27178470.0340000018,0,27178473.6900000013,142823861.9869999886,0,106654177.1099999994,0,0,0
E3,1691633580.0000000000,27183545.5069999993,0,27183548.7569999993,142850531.8540000021,0,106674092.8930000067,0,0,0
E3,1691633610.0000000000,27188664.2069999985,0,27188667.5439999998,142877431.2680000067,0,106694180.0820000023,0,0,0
E3,1691633640.0000000000,27193827.0210000016,0,27193830.1250000000,142904560.1739999950,0,106714438.6430000067,0,0,0
E3,1691633670.0000000000,27199031.8610000014,0,27199035.1779999994,142931912.4040000141,0,106734863.9790000021,0,0,0
E3,1691633700.0000000000,27204278.6660000011,0,27204282.5630000010,142959486.9690000117,0,106755455.3449999988,0,0,0
E3,1691633730.0000000000,27209567.9059999995,0,27209571.5630000010,142987281.3549999893,0,106776210.8509999961,0,0,0
E3,1691633760.0000000000,27214899.8209999986,0,27214902.8359999992,143015297.8869999945,0,106797132.2619999945,0,0,0
E3,1691633790.0000000000,27220271.6490000002,0,27220275.5709999986,143043530.3959999979,0,106818214.9539999962,0,0,0
E3,1691633820.0000000000,27225684.6970000006,0,27225688.1680000015,143071974.1559999883,0,106839455.3879999965,0,0,0
E3,1691633850.0000000000,27231138.5899999999,0,27231142.0309999995,143100635.1319999993,0,106860858.0320000052,0,0,0
E3,1691633880.0000000000,27236632.9939999990,0,27236636.6460000016,143129508.5710000098,0,106882419.3470000029,0,0,0
E3,1691633910.0000000000,27242167.8429999985,0,27242171.6130000018,143158593.9650000036,0,106904138.9309999943,0,0,0
E3,1691633940.0000000000,27247741.6799999997,0,27247745.6220000014,143187884.2919999957,0,106926011.5450000018,0,0,0
E3,1691633970.0000000000,27253354.5830000006,0,27253358.2259999998,143217379.5029999912,0,106948037.1469999999,0,0,0
E3,1691634000.0000000000,27259006.3420000002,0,27259009.4290000014,143247079.0519999862,0,106970215.3509999961,0,0,0
E3,1691634030.0000000000,27264694.2509999983,0,27264697.5289999992,143276970.9180000126,0,106992537.1930000037,0,0,0
E3,1691634060.0000000000,27270420.6189999990,0,27270424.2049999982,143307061.8779999912,0,107015007.7039999962,0,0,0
E3,1691634090.0000000000,27276184.6160000004,0,27276188.9809999987,143337355.0870000124,0,107037629.2249999940,0,0,0
E3,1691634120.0000000000,27281986.1739999987,0,27281990.2639999986,143367841.4040000141,0,107060394.9549999982,0,0,0
E3,1691634150.0000000000,27287824.6730000004,0,27287828.1600000001,143398521.0480000079,0,107083305.0620000064,0,0,0
E3,1691634180.0000000000,27293698.4230000004,0,27293702.2080000006,143429388.9070000052,0,107106355.7129999995,0,0,0
E3,1691634210.0000000000,27299609.1669999994,0,27299613.1119999997,143460450.2529999912,0,107129550.8410000056,0,0,0
E3,1691634240.0000000000,27305556.0969999991,0,27305559.9629999995,143491699.9320000112,0,107152886.6019999981,0,0,0
E3,1691634270.0000000000,27311536.6169999987,0,27311540.2419999987,143523127.0439999998,0,107176354.8789999932,0,0,0
E3,1691634300.0000000000,27317552.3049999997,0,27317556.4250000007,143554742.9909999967,0,107199964.1599999964,0,0,0
E3,1691634330.0000000000,27323604.2320000008,0,27323607.6339999996,143586542.7579999864,0,107223710.7129999995,0,0,0
E3,1691634360.0000000000,27329690.2549999990,0,27329693.6770000011,143618524.0959999859,0,107247592.8719999939,0,0,0
E3,1691634390.0000000000,27635601.7309999987,0,27635605.6440000013,145226100.9329999983,0,108448056.0869999975,0,0,0
E3,1691634420.0000000000,27641754.9640000015,0,27641758.4670000002,145258435.2820000052,0,108472201.8449999988,0,0,0
E3,1691634450.0000000000,27647939.7820000015,0,27647943.8660000004,145290939.4259999990,0,108496474.3850000054,0,0,0
E3,1691634480.0000000000,27654156.9659999982,0,27654160.9860000014,145323612.9679999948,0,108520873.4329999983,0,0,0
E3,1691634510.0000000000,27660407.2410000004,0,27660410.5789999999,145356453.4990000129,0,108545397.2039999962,0,0,0
E3,1691634540.0000000000,27666687.6420000009,0,27666691.0000000000,145389458.2849999964,0,108570043.6330000013,0,0,0
E3,1691634570.0000000000,27672999.4200000018,0,27673003.1030000001,145422627.5169999897,0,108594812.8429999948,0,0,0
E3,1691634600.0000000000,27679342.9210000001,0,27679346.5570000000,145455961.0679999888,0,108619704.7549999952,0,0,0
E3,1691634630.0000000000,27685715.5859999992,0,27685720.0210000016,145489453.0999999940,0,108644715.0119999945,0,0,0
E3,1691634660.0000000000,27692119.9470000006,0,27692123.6229999997,145523104.6389999986,0,108669844.3760000020,0,0,0
E3,1691634690.0000000000,27698553.2829999998,0,27698557.0489999987,145556914.6040000021,0,108695092.0489999950,0,0,0
E3,1691634720.0000000000,27705016.0630000010,0,27705019.9710000008,145590876.5370000005,0,108720453.2099999934,0,0,0
E3,1691634750.0000000000,27711508.6369999982,0,27711512.4400000013,145624994.3179999888,0,108745930.7489999980,0,0,0
E3,1691634780.0000000000,27718030.0870000012,0,27718033.8610000014,145659263.5290000141,0,108771521.3760000020,0,0,0
E3,1691634810.0000000000,27724579.2369999997,0,27724582.9310000017,145693678.5309999883,0,108797220.8369999975,0,0,0
E3,1691634840.0000000000,27731155.5560000017,0,27731158.9840000011,145728236.9679999948,0,108823027.4290000051,0,0,0
E3,1691634870.0000000000,27737758.0350000001,0,27737761.6469999999,145762935.4729999900,0,108848938.5960000008,0,0,0
E3,1691634900.0000000000,27744387.9059999995,0,27744391.3429999985,145797775.1899999976,0,108874955.2569999993,0,0,0
E3,1691634930.0000000000,27751045.0430000015,0,27751048.3240000010,145832757.2430000007,0,108901078.2150000036,0,0,0
E3,1691634960.0000000000,27757727.7639999986,0,27757732.0240000002,145867878.3670000136,0,108927304.9860000014,0,0,0
E3,1691634990.0000000000,27764436.5390000008,0,27764440.3929999992,145903131.0360000134,0,108953629.9899999946,0,0,0
E3,1691635020.0000000000,27771170.0850000009,0,27771173.9079999998,145938515.8370000124,0,108980053.6700000018,0,0,0
E3,1691635050.0000000000,27777928.7039999999,0,27777933.2969999984,145974036.3950000107,0,109006578.7010000050,0,0,0
E3,1691635080.0000000000,27784713.3460000008,0,27784716.7950000018,146009684.8540000021,0,109033199.2750000060,0,0,0
E3,1691635110.0000000000,27791520.0000000000,0,27791523.6849999987,146045456.8050000072,0,109059912.0869999975,0,0,0
E3,1691635140.0000000000,27798350.8889999986,0,27798353.8130000010,146081349.3459999859,0,109086714.9479999989,0,0,0
E3,1691635170.0000000000,27805205.3020000011,0,27805209.7120000012,146117374.1870000064,0,109113616.5890000015,0,0,0
E3,1691635200.0000000000,27812083.8180000000,0,27812087.7089999989,146153517.3449999988,0,109140606.5890000015,0,0,0
E3,1691635230.0000000000,27818984.0109999999,0,27818988.5549999997,146189781.2669999897,0,109167686.7479999959,0,0,0
E3,1691635260.0000000000,27825908.2710000016,0,27825912.2899999991,146226165.8880000114,0,109194857.0349999964,0,0,0
E3,1691635290.0000000000,27832853.5000000000,0,27832857.6649999991,146262664.8409999907,0,109222112.7119999975,0,0,0
E3,1691635320.0000000000,27839821.2390000001,0,27839825.1559999995,146299280.1689999998,0,109249455.2909999937,0,0,0
E3,1691635350.0000000000,27846809.2320000008,0,27846813.2740000002,146336002.4370000064,0,109276877.7500000000,0,0,0
E3,1691635380.0000000000,27853818.3209999986,0,27853822.2259999998,146372833.8720000088,0,109304381.7060000002,0,0,0
E3,1691635410.0000000000,27860847.6930000000,0,27860851.7670000009,146409775.6459999979,0,109331968.0540000051,0,0,0
E3,1691635440.0000000000,27867897.6020000018,0,27867901.0109999999,146446819.9939999878,0,109359631.0139999986,0,0,0
E3,1691635470.0000000000,27874966.6440000013,0,27874970.5089999996,146483968.8919999897,0,109387372.0600000024,0,0,0
E3,1691635500.0000000000,27882055.0890000015,0,27882058.8590000011,146521217.7299999893,0,109415187.7179999948,0,0,0
E3,1691635530.0000000000,28188953.4510000013,0,28188957.3000000007,148133979.7529999912,0,110619522.9430000037,0,0,0
E3,1691635560.0000000000,28196077.2670000009,0,28196082.0190000013,148171419.7150000036,0,110647481.2950000018,0,0,0
E3,1691635590.0000000000,28203221.3680000007,0,28203225.6739999987,148208958.9210000038,0,110675513.7730000019,0,0,0
E3,1691635620.0000000000,28210382.6429999992,0,28210386.4369999990,148246591.8569999933,0,110703616.2339999974,0,0,0
E3,1691635650.0000000000,28217560.0130000003,0,28217563.4329999983,148284307.8070000112,0,110731780.7189999968,0,0,0
E3,1691635680.0000000000,28224753.7679999992,0,28224757.4030000009,148322112.1430000067,0,110760011.2099999934,0,0,0
E3,1691635710.0000000000,28231965.6039999984,0,28231969.5269999988,148360008.7450000048,0,110788310.5960000008,0,0,0
E3,1691635740.0000000000,28239193.4620000012,0,28239197.1660000011,148397991.6040000021,0,110816674.4080000073,0,0,0
E3,1691635770.0000000000,28246436.2219999991,0,28246439.5570000000,148436053.9339999855,0,110845097.5859999955,0,0,0
E3,1691635800.0000000000,28253694.6939999983,0,28253698.1669999994,148474196.8230000138,0,110873580.9200000018,0,0,0
E3,1691635830.0000000000,28260968.0340000018,0,28260971.7919999994,148512419.1229999959,0,110902123.5450000018,0,0,0
E3,1691635860.0000000000,28268255.6099999994,0,28268259.8170000017,148550715.8989999890,0,110930721.7779999971,0,0,0
E3,1691635890.0000000000,28275557.2230000012,0,28275561.4640000015,148589086.4379999936,0,110959375.0869999975,0,0,0
E3,1691635920.0000000000,28282872.9030000009,0,28282877.0320000015,148627530.4760000110,0,110988083.2769999951,0,0,0
E3,1691635950.0000000000,28290202.4510000013,0,28290205.8619999997,148666041.8479999900,0,111016841.7129999995,0,0,0
E3,1691635980.0000000000,28297543.0309999995,0,28297547.5480000004,148704623.5079999864,0,111045652.6469999999,0,0,0
E3,1691636010.0000000000,28304898.3099999987,0,28304902.2529999986,148743271.1240000129,0,111074512.8180000037,0,0,0
E3,1691636040.0000000000,28312264.1330000013,0,28312267.9679999985,148781979.3840000033,0,111103418.2719999999,0,0,0
E3,1691636070.0000000000,28319642.6099999994,0,28319646.6640000008,148820753.9449999928,0,111132373.2460000068,0,0,0
E3,1691636100.0000000000,28327032.8060000017,0,28327036.9710000008,148859589.8740000129,0,111161374.0049999952,0,0,0
E3,1691636130.0000000000,28334434.1669999994,0,28334438.2049999982,148898483.8070000112,0,111190418.0849999934,0,0,0
E3,1691636160.0000000000,28341845.8249999993,0,28341849.7219999991,148937432.6459999979,0,111219503.1909999996,0,0,0
E3,1691636190.0000000000,28349267.7120000012,0,28349271.9800000004,148976436.1920000017,0,111248629.1529999971,0,0,0
E3,1691636220.0000000000,28356700.5049999990,0,28356705.0850000009,149015496.2930000126,0,111277797.3620000035,0,0,0
E3,1691636250.0000000000,28364143.0469999984,0,28364147.2190000005,149054604.2529999912,0,111307001.3219999969,0,0,0
E3,1691636280.0000000000,28371593.6110000014,0,28371598.2529999986,149093757.7339999974,0,111336239.2399999946,0,0,0
E3,1691636310.0000000000,28379054.7129999995,0,28379057.9620000012,149132961.2030000091,0,111365514.4740000069,0,0,0
E3,1691636340.0000000000,28386521.8420000002,0,28386525.9780000001,149172206.4169999957,0,111394820.8879999965,0,0,0
E3,1691636370.0000000000,28393997.9609999992,0,28394002.3090000004,149211492.2420000136,0,111424157.5840000063,0,0,0
E3,1691636400.0000000000,28401480.5570000000,0,28401485.0309999995,149250815.8700000048,0,111453522.5479999930,0,0,0
E3,1691636430.0000000000,28408971.9919999987,0,28408975.6059999987,149290180.2849999964,0,111482917.9829999954,0,0,0
E3,1691636460.0000000000,28416468.8740000017,0,28416472.9649999999,149329577.4639999866,0,111512337.9179999977,0,0,0
E3,1691636490.0000000000,28423972.5219999999,0,28423976.6079999991,149369007.1980000138,0,111541782.1500000060,0,0,0
E3,1691636520.0000000000,28431481.9710000008,0,28431486.5599999987,149408470.6209999919,0,111571251.5269999951,0,0,0
E3,1691636550.0000000000,28438996.0859999992,0,28439001.6409999989,149447962.4970000088,0,111600742.0999999940,0,0,0
E3,1691636580.0000000000,28446517.7529999986,0,28446521.2140000015,149487480.8799999952,0,111630252.5080000013,0,0,0
E3,1691636610.0000000000,28454042.5049999990,0,28454047.5159999989,149527029.0230000019,0,111659785.1030000001,0,0,0
E3,1691636640.0000000000,28461572.3680000007,0,28461576.8859999999,149566594.6859999895,0,111689330.8110000044,0,0,0
E3,1691636670.0000000000,28768899.0890000015,0,28768902.6539999992,151181605.4720000029,0,112895345.2750000060,0,0,0
E3,1691636700.0000000000,28776436.6180000007,0,28776440.6279999986,151221217.2840000093,0,112924925.4479999989,0,0,0
E3,1691636730.0000000000,28783977.0780000016,0,28783981.8119999990,151260844.3829999864,0,112954517.0370000005,0,0,0
E3,1691636760.0000000000,28791521.5630000010,0,28791525.6880000010,151300487.6310000122,0,112984120.6969999969,0,0,0
E3,1691636790.0000000000,28799066.7280000001,0,28799071.4320000000,151340140.2120000124,0,113013731.3120000064,0,0,0
E3,1691636820.0000000000,28806614.3869999982,0,28806619.5080000013,151379803.6439999938,0,113043350.0209999979,0,0,0
E3,1691636850.0000000000,28814163.7589999996,0,28814169.2600000016,151419476.5379999876,0,113072975.8079999983,0,0,0
E3,1691636910.0000000000,28829265.8260000013,0,28829270.6339999996,151498897.8829999864,0,113132237.2999999970,0,0,0
E3,1691636940.0000000000,28836819.7329999991,0,28836822.6790000014,151538585.6389999986,0,113161874.1700000018,0,0,0
E3,1691657010.0000000000,28578847.7230000012,0,28578860.5139999986,150182857.8260000050,0,112149538.9239999950,0,0,0
E3,1691657040.0000000000,28553706.8040000014,0,28553719.4120000005,150050742.2400000095,0,112050881.1210000068,0,0,0
E3,1691657070.0000000000,28528552.2369999997,0,28528564.5000000000,149918552.9650000036,0,111952168.3610000014,0,0,0
E3,1691657100.0000000000,28503382.3500000015,0,28503395.7580000013,149786288.9670000076,0,111853399.7549999952,0,0,0
E3,1691657130.0000000000,28478199.7600000016,0,28478211.0040000007,149653951.0250000060,0,111754575.8799999952,0,0,0
E3,1691657160.0000000000,28453002.4990000017,0,28453015.1339999996,149521537.4099999964,0,111655695.5189999938,0,0,0
